"direction";"time";"bps"
"egress";"2021-06-11T17:00:00+10:00";109,224,238,085.004
"egress";"2021-06-11T17:30:00+10:00";111,272,770,688.213
"egress";"2021-06-11T18:00:00+10:00";114,222,904,714.542
"egress";"2021-06-11T18:30:00+10:00";116,554,464,404.32
"egress";"2021-06-11T19:00:00+10:00";121,412,673,543.707
"egress";"2021-06-11T19:30:00+10:00";127,212,597,040.338
"egress";"2021-06-11T20:00:00+10:00";130,946,612,210.284
"egress";"2021-06-11T20:30:00+10:00";131,593,137,864.56
"egress";"2021-06-11T21:00:00+10:00";134,292,998,916.8
"egress";"2021-06-11T21:30:00+10:00";133,800,639,000.596
"egress";"2021-06-11T22:00:00+10:00";126,622,340,409.929
"egress";"2021-06-11T22:30:00+10:00";117,907,644,223.929
"egress";"2021-06-11T23:00:00+10:00";106,664,226,438.658
"egress";"2021-06-11T23:30:00+10:00";95,030,287,400.018
"egress";"2021-06-12T00:00:00+10:00";85,772,427,213.573
"egress";"2021-06-12T00:30:00+10:00";77,588,540,211.858
"egress";"2021-06-12T01:00:00+10:00";71,647,971,912.524
"egress";"2021-06-12T01:30:00+10:00";71,112,649,134.222
"egress";"2021-06-12T02:00:00+10:00";73,108,083,086.4
"egress";"2021-06-12T02:30:00+10:00";62,050,316,638.942
"egress";"2021-06-12T03:00:00+10:00";58,214,440,184.818
"egress";"2021-06-12T03:30:00+10:00";55,879,837,009.324
"egress";"2021-06-12T04:00:00+10:00";53,979,222,622.427
"egress";"2021-06-12T04:30:00+10:00";53,669,373,428.267
"egress";"2021-06-12T05:00:00+10:00";56,315,438,583.653
"egress";"2021-06-12T05:30:00+10:00";59,269,609,024.889
"egress";"2021-06-12T06:00:00+10:00";60,971,802,333.618
"egress";"2021-06-12T06:30:00+10:00";58,780,773,234.978
"egress";"2021-06-12T07:00:00+10:00";55,088,560,642.978
"egress";"2021-06-12T07:30:00+10:00";61,851,769,176.613
"egress";"2021-06-12T08:00:00+10:00";70,647,439,130.924
"egress";"2021-06-12T08:30:00+10:00";77,856,380,809.858
"egress";"2021-06-12T09:00:00+10:00";82,300,377,213.964
"egress";"2021-06-12T09:30:00+10:00";86,018,714,119.067
"egress";"2021-06-12T10:00:00+10:00";88,223,332,689.689
"egress";"2021-06-12T10:30:00+10:00";88,359,353,617.209
"egress";"2021-06-12T11:00:00+10:00";89,542,314,535.671
"egress";"2021-06-12T11:30:00+10:00";88,651,029,212.827
"egress";"2021-06-12T12:00:00+10:00";88,671,440,958.347
"egress";"2021-06-12T12:30:00+10:00";89,779,831,140.551
"egress";"2021-06-12T13:00:00+10:00";91,043,430,414.916
"egress";"2021-06-12T13:30:00+10:00";91,204,533,579.929
"egress";"2021-06-12T14:00:00+10:00";94,128,318,648.987
"egress";"2021-06-12T14:30:00+10:00";95,877,679,504.827
"egress";"2021-06-12T15:00:00+10:00";95,741,110,446.178
"egress";"2021-06-12T15:30:00+10:00";98,344,979,426.844
"egress";"2021-06-12T16:00:00+10:00";100,429,803,519.031
"egress";"2021-06-12T16:30:00+10:00";102,994,197,442.791
"egress";"2021-06-12T17:00:00+10:00";105,433,257,707.387
"egress";"2021-06-12T17:30:00+10:00";108,779,735,714.284
"egress";"2021-06-12T18:00:00+10:00";111,498,403,261.893
"egress";"2021-06-12T18:30:00+10:00";113,702,268,145.244
"egress";"2021-06-12T19:00:00+10:00";116,793,880,861.938
"egress";"2021-06-12T19:30:00+10:00";120,485,108,988.836
"egress";"2021-06-12T20:00:00+10:00";124,899,236,885.262
"egress";"2021-06-12T20:30:00+10:00";126,802,766,748.96
"egress";"2021-06-12T21:00:00+10:00";126,185,358,243.307
"egress";"2021-06-12T21:30:00+10:00";124,259,512,486.507
"egress";"2021-06-12T22:00:00+10:00";119,847,297,959.689
"egress";"2021-06-12T22:30:00+10:00";112,660,807,524.711
"egress";"2021-06-12T23:00:00+10:00";100,801,956,193.244
"egress";"2021-06-12T23:30:00+10:00";91,545,602,138.453
"egress";"2021-06-13T00:00:00+10:00";82,862,157,415.449
"egress";"2021-06-13T00:30:00+10:00";74,737,930,839.04
"egress";"2021-06-13T01:00:00+10:00";68,911,339,453.093
"egress";"2021-06-13T01:30:00+10:00";66,923,384,037.573
"egress";"2021-06-13T02:00:00+10:00";68,910,258,998.32
"egress";"2021-06-13T02:30:00+10:00";60,097,350,060.187
"egress";"2021-06-13T03:00:00+10:00";55,686,990,162.969
"egress";"2021-06-13T03:30:00+10:00";52,019,143,015.92
"egress";"2021-06-13T04:00:00+10:00";48,777,760,915.502
"egress";"2021-06-13T04:30:00+10:00";47,690,421,756.489
"egress";"2021-06-13T05:00:00+10:00";48,795,604,467.716
"egress";"2021-06-13T05:30:00+10:00";52,059,164,605.102
"egress";"2021-06-13T06:00:00+10:00";54,617,815,332.516
"egress";"2021-06-13T06:30:00+10:00";53,503,504,668.782
"egress";"2021-06-13T07:00:00+10:00";48,510,389,496.373
"egress";"2021-06-13T07:30:00+10:00";55,431,761,058.631
"egress";"2021-06-13T08:00:00+10:00";63,887,459,276.56
"egress";"2021-06-13T08:30:00+10:00";73,052,092,076.507
"egress";"2021-06-13T09:00:00+10:00";79,562,824,947.876
"egress";"2021-06-13T09:30:00+10:00";84,717,635,814.436
"egress";"2021-06-13T10:00:00+10:00";88,213,515,639.022
"egress";"2021-06-13T10:30:00+10:00";88,363,097,723.342
"egress";"2021-06-13T11:00:00+10:00";90,491,288,369.92
"egress";"2021-06-13T11:30:00+10:00";90,831,308,290.871
"egress";"2021-06-13T12:00:00+10:00";91,305,289,973.689
"egress";"2021-06-13T12:30:00+10:00";90,664,849,429.893
"egress";"2021-06-13T13:00:00+10:00";89,109,643,953.387
"egress";"2021-06-13T13:30:00+10:00";90,015,300,365.813
"egress";"2021-06-13T14:00:00+10:00";91,881,388,419.804
"egress";"2021-06-13T14:30:00+10:00";93,011,960,821.218
"egress";"2021-06-13T15:00:00+10:00";95,794,527,071.902
"egress";"2021-06-13T15:30:00+10:00";98,405,093,145.387
"egress";"2021-06-13T16:00:00+10:00";100,952,157,241.138
"egress";"2021-06-13T16:30:00+10:00";103,872,606,682.471
"egress";"2021-06-13T17:00:00+10:00";107,246,727,827.28
"egress";"2021-06-13T17:30:00+10:00";112,331,681,918.178
"egress";"2021-06-13T18:00:00+10:00";112,904,860,646.196
"egress";"2021-06-13T18:30:00+10:00";116,848,757,902.107
"egress";"2021-06-13T19:00:00+10:00";119,725,526,856.942
"egress";"2021-06-13T19:30:00+10:00";122,461,833,160.613
"egress";"2021-06-13T20:00:00+10:00";124,242,110,136.151
"egress";"2021-06-13T20:30:00+10:00";125,474,194,293.2
"egress";"2021-06-13T21:00:00+10:00";125,823,170,957.618
"egress";"2021-06-13T21:30:00+10:00";125,485,096,874.418
"egress";"2021-06-13T22:00:00+10:00";121,536,935,605.236
"egress";"2021-06-13T22:30:00+10:00";113,093,474,445.671
"egress";"2021-06-13T23:00:00+10:00";102,410,320,654.471
"egress";"2021-06-13T23:30:00+10:00";90,051,458,293.813
"egress";"2021-06-14T00:00:00+10:00";80,128,712,716.009
"egress";"2021-06-14T00:30:00+10:00";72,579,088,011.698
"egress";"2021-06-14T01:00:00+10:00";67,057,415,887.68
"egress";"2021-06-14T01:30:00+10:00";65,142,244,830.08
"egress";"2021-06-14T02:00:00+10:00";67,010,554,859.351
"egress";"2021-06-14T02:30:00+10:00";57,311,897,256.809
"egress";"2021-06-14T03:00:00+10:00";52,203,260,721.893
"egress";"2021-06-14T03:30:00+10:00";48,460,910,060.898
"egress";"2021-06-14T04:00:00+10:00";45,823,949,103.929
"egress";"2021-06-14T04:30:00+10:00";44,218,339,669.653
"egress";"2021-06-14T05:00:00+10:00";45,441,153,466.604
"egress";"2021-06-14T05:30:00+10:00";50,101,605,599.307
"egress";"2021-06-14T06:00:00+10:00";53,102,049,670.258
"egress";"2021-06-14T06:30:00+10:00";52,261,497,136.178
"egress";"2021-06-14T07:00:00+10:00";49,906,381,839.076
"egress";"2021-06-14T07:30:00+10:00";56,172,414,063.342
"egress";"2021-06-14T08:00:00+10:00";62,237,967,084.409
"egress";"2021-06-14T08:30:00+10:00";69,746,290,594.16
"egress";"2021-06-14T09:00:00+10:00";74,596,719,244.302
"egress";"2021-06-14T09:30:00+10:00";78,990,820,944.809
"egress";"2021-06-14T10:00:00+10:00";82,315,256,982.933
"egress";"2021-06-14T10:30:00+10:00";82,715,162,594.151
"egress";"2021-06-14T11:00:00+10:00";82,668,105,947.36
"egress";"2021-06-14T11:30:00+10:00";83,624,912,784.009
"egress";"2021-06-14T12:00:00+10:00";82,893,765,281.982
"egress";"2021-06-14T12:30:00+10:00";81,387,006,878.631
"egress";"2021-06-14T13:00:00+10:00";83,049,393,749.76
"egress";"2021-06-14T13:30:00+10:00";83,308,023,800.382
"egress";"2021-06-14T14:00:00+10:00";86,384,967,712.009
"egress";"2021-06-14T14:30:00+10:00";88,824,455,159.458
"egress";"2021-06-14T15:00:00+10:00";91,540,552,350.747
"egress";"2021-06-14T15:30:00+10:00";94,742,695,204.631
"egress";"2021-06-14T16:00:00+10:00";98,613,557,329.093
"egress";"2021-06-14T16:30:00+10:00";103,028,228,121.689
"egress";"2021-06-14T17:00:00+10:00";109,192,776,119.556
"egress";"2021-06-14T17:30:00+10:00";112,359,984,798.969
"egress";"2021-06-14T18:00:00+10:00";111,503,185,599.084
"egress";"2021-06-14T18:30:00+10:00";114,862,413,202.32
"egress";"2021-06-14T19:00:00+10:00";118,276,915,655.538
"egress";"2021-06-14T19:30:00+10:00";123,249,886,238.667
"egress";"2021-06-14T20:00:00+10:00";127,482,876,421.067
"egress";"2021-06-14T20:30:00+10:00";130,591,053,781.227
"egress";"2021-06-14T21:00:00+10:00";129,244,097,662.667
"egress";"2021-06-14T21:30:00+10:00";126,585,040,471.858
"egress";"2021-06-14T22:00:00+10:00";119,791,342,855.929
"egress";"2021-06-14T22:30:00+10:00";109,251,574,579.253
"egress";"2021-06-14T23:00:00+10:00";97,116,198,868.409
"egress";"2021-06-14T23:30:00+10:00";85,462,960,750.116
"egress";"2021-06-15T00:00:00+10:00";74,188,923,658.222
"egress";"2021-06-15T00:30:00+10:00";64,754,216,617.582
"egress";"2021-06-15T01:00:00+10:00";59,418,489,653.031
"egress";"2021-06-15T01:30:00+10:00";59,745,486,935.582
"egress";"2021-06-15T02:00:00+10:00";65,975,421,706.347
"egress";"2021-06-15T02:30:00+10:00";58,939,566,627.636
"egress";"2021-06-15T03:00:00+10:00";55,141,235,485.618
"egress";"2021-06-15T03:30:00+10:00";52,522,429,519.129
"egress";"2021-06-15T04:00:00+10:00";52,299,344,634.187
"egress";"2021-06-15T04:30:00+10:00";52,661,475,440.196
"egress";"2021-06-15T05:00:00+10:00";56,486,781,949.209
"egress";"2021-06-15T05:30:00+10:00";61,370,141,191.236
"egress";"2021-06-15T06:00:00+10:00";67,843,406,225.28
"egress";"2021-06-15T06:30:00+10:00";72,314,560,485.44
"egress";"2021-06-15T07:00:00+10:00";70,933,189,565.92
"egress";"2021-06-15T07:30:00+10:00";69,891,893,454.818
"egress";"2021-06-15T08:00:00+10:00";74,924,121,159.218
"egress";"2021-06-15T08:30:00+10:00";73,758,897,022.053
"egress";"2021-06-15T09:00:00+10:00";77,697,744,247.316
"egress";"2021-06-15T09:30:00+10:00";85,395,766,277.129
"egress";"2021-06-15T10:00:00+10:00";88,951,232,285.067
"egress";"2021-06-15T10:30:00+10:00";89,785,853,333.093
"egress";"2021-06-15T11:00:00+10:00";92,252,799,457.218
"egress";"2021-06-15T11:30:00+10:00";94,030,736,769.28
"egress";"2021-06-15T12:00:00+10:00";92,809,325,292.196
"egress";"2021-06-15T12:30:00+10:00";88,255,837,997.858
"egress";"2021-06-15T13:00:00+10:00";87,980,326,001.138
"egress";"2021-06-15T13:30:00+10:00";90,214,000,211.307
"egress";"2021-06-15T14:00:00+10:00";93,878,856,259.778
"egress";"2021-06-15T14:30:00+10:00";95,571,457,877.44
"egress";"2021-06-15T15:00:00+10:00";95,387,484,811.298
"egress";"2021-06-15T15:30:00+10:00";99,030,263,257.387
"egress";"2021-06-15T16:00:00+10:00";104,223,194,905.431
"egress";"2021-06-15T16:30:00+10:00";107,903,339,867.378
"egress";"2021-06-15T17:00:00+10:00";106,744,415,153.796
"egress";"2021-06-15T17:30:00+10:00";107,180,503,709.556
"egress";"2021-06-15T18:00:00+10:00";108,733,481,044.204
"egress";"2021-06-15T18:30:00+10:00";112,383,968,876.889
"egress";"2021-06-15T19:00:00+10:00";116,559,122,967.929
"egress";"2021-06-15T19:30:00+10:00";122,494,546,647.431
"egress";"2021-06-15T20:00:00+10:00";125,800,790,926.204
"egress";"2021-06-15T20:30:00+10:00";126,314,110,189.049
"egress";"2021-06-15T21:00:00+10:00";123,619,493,533.991
"egress";"2021-06-15T21:30:00+10:00";119,983,462,035.387
"egress";"2021-06-15T22:00:00+10:00";111,116,441,854.356
"egress";"2021-06-15T22:30:00+10:00";98,827,708,969.262
"egress";"2021-06-15T23:00:00+10:00";86,367,111,947.831
"egress";"2021-06-15T23:30:00+10:00";76,674,419,428.124
"egress";"2021-06-16T00:00:00+10:00";67,484,912,572.187
"egress";"2021-06-16T00:30:00+10:00";60,596,649,076.64
"egress";"2021-06-16T01:00:00+10:00";65,281,893,206.356
"egress";"2021-06-16T01:30:00+10:00";94,756,098,150.756
"egress";"2021-06-16T02:00:00+10:00";104,185,222,331.44
"egress";"2021-06-16T02:30:00+10:00";79,599,920,854.764
"egress";"2021-06-16T03:00:00+10:00";65,578,194,605.938
"egress";"2021-06-16T03:30:00+10:00";61,988,584,756.729
"egress";"2021-06-16T04:00:00+10:00";62,891,079,911.084
"egress";"2021-06-16T04:30:00+10:00";65,475,975,993.476
"egress";"2021-06-16T05:00:00+10:00";72,610,661,033.227
"egress";"2021-06-16T05:30:00+10:00";79,302,499,084.507
"egress";"2021-06-16T06:00:00+10:00";84,647,473,390.284
"egress";"2021-06-16T06:30:00+10:00";80,597,123,510.453
"egress";"2021-06-16T07:00:00+10:00";74,615,016,191.751
"egress";"2021-06-16T07:30:00+10:00";74,408,367,692.898
"egress";"2021-06-16T08:00:00+10:00";75,093,589,674.676
"egress";"2021-06-16T08:30:00+10:00";77,568,969,715.938
"egress";"2021-06-16T09:00:00+10:00";82,447,922,411.724
"egress";"2021-06-16T09:30:00+10:00";87,541,315,751.022
"egress";"2021-06-16T10:00:00+10:00";90,648,080,744.48
"egress";"2021-06-16T10:30:00+10:00";92,753,904,429.333
"egress";"2021-06-16T11:00:00+10:00";93,206,219,608.658
"egress";"2021-06-16T11:30:00+10:00";94,586,870,686.667
"egress";"2021-06-16T12:00:00+10:00";90,957,465,308.978
"egress";"2021-06-16T12:30:00+10:00";90,807,860,426.64
"egress";"2021-06-16T13:00:00+10:00";91,279,069,274.24
"egress";"2021-06-16T13:30:00+10:00";94,177,978,243.298
"egress";"2021-06-16T14:00:00+10:00";98,205,250,626.187
"egress";"2021-06-16T14:30:00+10:00";101,241,561,114.916
"egress";"2021-06-16T15:00:00+10:00";101,648,936,215.387
"egress";"2021-06-16T15:30:00+10:00";105,485,937,186.951
"egress";"2021-06-16T16:00:00+10:00";110,475,573,800.222
"egress";"2021-06-16T16:30:00+10:00";114,144,984,828.96
"egress";"2021-06-16T17:00:00+10:00";113,702,814,208.08
"egress";"2021-06-16T17:30:00+10:00";113,775,059,633.751
"egress";"2021-06-16T18:00:00+10:00";116,186,757,802.124
"egress";"2021-06-16T18:30:00+10:00";122,233,059,506.729
"egress";"2021-06-16T19:00:00+10:00";125,141,838,945.067
"egress";"2021-06-16T19:30:00+10:00";131,967,562,416.8
"egress";"2021-06-16T20:00:00+10:00";138,712,015,270.862
"egress";"2021-06-16T20:30:00+10:00";141,669,893,446.284
"egress";"2021-06-16T21:00:00+10:00";142,442,347,907.591
"egress";"2021-06-16T21:30:00+10:00";136,778,715,593.778
"egress";"2021-06-16T22:00:00+10:00";128,561,866,300.836
"egress";"2021-06-16T22:30:00+10:00";114,745,468,739.947
"egress";"2021-06-16T23:00:00+10:00";102,471,834,795.92
"egress";"2021-06-16T23:30:00+10:00";89,731,538,637.44
"egress";"2021-06-17T00:00:00+10:00";79,936,390,946.009
"egress";"2021-06-17T00:30:00+10:00";70,178,109,154.996
"egress";"2021-06-17T01:00:00+10:00";69,969,527,117.591
"egress";"2021-06-17T01:30:00+10:00";77,511,332,142.222
"egress";"2021-06-17T02:00:00+10:00";71,281,027,987.12
"egress";"2021-06-17T02:30:00+10:00";65,346,392,478.222
"egress";"2021-06-17T03:00:00+10:00";73,627,929,582.542
"egress";"2021-06-17T03:30:00+10:00";72,429,938,939.493
"egress";"2021-06-17T04:00:00+10:00";70,225,495,068.898
"egress";"2021-06-17T04:30:00+10:00";72,175,844,346.302
"egress";"2021-06-17T05:00:00+10:00";78,408,847,509.956
"egress";"2021-06-17T05:30:00+10:00";79,341,878,554.169
"egress";"2021-06-17T06:00:00+10:00";81,158,432,930.018
"egress";"2021-06-17T06:30:00+10:00";75,840,200,652.409
"egress";"2021-06-17T07:00:00+10:00";67,723,239,114.951
"egress";"2021-06-17T07:30:00+10:00";73,264,045,707.333
"egress";"2021-06-17T08:00:00+10:00";77,662,258,569.573
"egress";"2021-06-17T08:30:00+10:00";79,930,952,573.022
"egress";"2021-06-17T09:00:00+10:00";84,498,647,616.551
"egress";"2021-06-17T09:30:00+10:00";91,179,292,939.769
"egress";"2021-06-17T10:00:00+10:00";93,597,888,204.169
"egress";"2021-06-17T10:30:00+10:00";94,216,033,420.418
"egress";"2021-06-17T11:00:00+10:00";95,481,554,760.391
"egress";"2021-06-17T11:30:00+10:00";96,491,292,221.156
"egress";"2021-06-17T12:00:00+10:00";95,376,151,083.449
"egress";"2021-06-17T12:30:00+10:00";94,003,528,842.311
"egress";"2021-06-17T13:00:00+10:00";94,764,307,231.609
"egress";"2021-06-17T13:30:00+10:00";99,147,016,240.64
"egress";"2021-06-17T14:00:00+10:00";100,005,137,017.031
"egress";"2021-06-17T14:30:00+10:00";101,714,898,639.022
"egress";"2021-06-17T15:00:00+10:00";101,141,290,711.689
"egress";"2021-06-17T15:30:00+10:00";104,901,702,197.2
"egress";"2021-06-17T16:00:00+10:00";111,135,963,959.093
"egress";"2021-06-17T16:30:00+10:00";114,328,405,029.724
"egress";"2021-06-17T17:00:00+10:00";112,309,241,677.129
"egress";"2021-06-17T17:30:00+10:00";112,603,904,691.156
"egress";"2021-06-17T18:00:00+10:00";114,972,609,753.76
"egress";"2021-06-17T18:30:00+10:00";116,738,870,747.876
"egress";"2021-06-17T19:00:00+10:00";119,337,732,603.404
"egress";"2021-06-17T19:30:00+10:00";126,769,951,232.08
"egress";"2021-06-17T20:00:00+10:00";134,319,839,392.16
"egress";"2021-06-17T20:30:00+10:00";138,107,692,952.196
"egress";"2021-06-17T21:00:00+10:00";138,195,263,425.244
"egress";"2021-06-17T21:30:00+10:00";133,711,293,094.347
"egress";"2021-06-17T22:00:00+10:00";123,684,679,290.453
"egress";"2021-06-17T22:30:00+10:00";113,184,147,270.578
"egress";"2021-06-17T23:00:00+10:00";100,083,350,323.307
"egress";"2021-06-17T23:30:00+10:00";85,010,697,876.711
"egress";"2021-06-18T00:00:00+10:00";76,029,472,088.498
"egress";"2021-06-18T00:30:00+10:00";67,746,997,800.667
"egress";"2021-06-18T01:00:00+10:00";65,932,074,608.329
"egress";"2021-06-18T01:30:00+10:00";69,518,883,498.524
"egress";"2021-06-18T02:00:00+10:00";76,818,426,612.498
"egress";"2021-06-18T02:30:00+10:00";65,765,859,342.453
"egress";"2021-06-18T03:00:00+10:00";61,559,234,006.631
"egress";"2021-06-18T03:30:00+10:00";60,887,772,487.342
"egress";"2021-06-18T04:00:00+10:00";60,487,756,989.902
"egress";"2021-06-18T04:30:00+10:00";60,513,956,825.244
"egress";"2021-06-18T05:00:00+10:00";65,020,156,231.787
"egress";"2021-06-18T05:30:00+10:00";67,384,296,918.684
"egress";"2021-06-18T06:00:00+10:00";74,926,426,215.556
"egress";"2021-06-18T06:30:00+10:00";72,048,191,547.716
"egress";"2021-06-18T07:00:00+10:00";69,978,541,552.142
"egress";"2021-06-18T07:30:00+10:00";72,945,372,908.32
"egress";"2021-06-18T08:00:00+10:00";75,996,953,710.089
"egress";"2021-06-18T08:30:00+10:00";78,853,660,029.591
"egress";"2021-06-18T09:00:00+10:00";83,371,897,320.711
"egress";"2021-06-18T09:30:00+10:00";91,199,100,752.107
"egress";"2021-06-18T10:00:00+10:00";92,782,427,586.613
"egress";"2021-06-18T10:30:00+10:00";91,847,256,021.876
"egress";"2021-06-18T11:00:00+10:00";92,384,687,775.893
"egress";"2021-06-18T11:30:00+10:00";93,117,114,232.151
"egress";"2021-06-18T12:00:00+10:00";91,947,056,680.133
"egress";"2021-06-18T12:30:00+10:00";90,332,906,869.431
"egress";"2021-06-18T13:00:00+10:00";89,356,692,651.484
"egress";"2021-06-18T13:30:00+10:00";90,436,652,492.782
"egress";"2021-06-18T14:00:00+10:00";93,582,835,660.391
"egress";"2021-06-18T14:30:00+10:00";95,857,903,795.956
"egress";"2021-06-18T15:00:00+10:00";97,207,199,359.787
"egress";"2021-06-18T15:30:00+10:00";100,790,935,316.471
"egress";"2021-06-18T16:00:00+10:00";105,650,145,194
"egress";"2021-06-18T16:30:00+10:00";109,186,309,574.16
"egress";"2021-06-18T17:00:00+10:00";109,971,991,566.062
"egress";"2021-06-18T17:30:00+10:00";114,837,100,901.511
"egress";"2021-06-18T18:00:00+10:00";118,610,835,511.76
"egress";"2021-06-18T18:30:00+10:00";120,835,682,124.471
"egress";"2021-06-18T19:00:00+10:00";121,248,386,072.711
"egress";"2021-06-18T19:30:00+10:00";127,591,488,217.529
"egress";"2021-06-18T20:00:00+10:00";130,479,504,442.249
"egress";"2021-06-18T20:30:00+10:00";134,364,670,376.498
"egress";"2021-06-18T21:00:00+10:00";134,546,114,622.48
"egress";"2021-06-18T21:30:00+10:00";129,668,129,336.107
"egress";"2021-06-18T22:00:00+10:00";124,006,887,229.476
"egress";"2021-06-18T22:30:00+10:00";115,303,615,804.969
"egress";"2021-06-18T23:00:00+10:00";106,342,509,277.04
"egress";"2021-06-18T23:30:00+10:00";92,578,221,182.364
"egress";"2021-06-19T00:00:00+10:00";81,872,241,797.067
"egress";"2021-06-19T00:30:00+10:00";72,601,838,022.578
"egress";"2021-06-19T01:00:00+10:00";72,650,642,590.747
"egress";"2021-06-19T01:30:00+10:00";78,603,415,442.062
"egress";"2021-06-19T02:00:00+10:00";81,007,605,577.164
"egress";"2021-06-19T02:30:00+10:00";74,780,493,976.818
"egress";"2021-06-19T03:00:00+10:00";71,705,514,576.996
"egress";"2021-06-19T03:30:00+10:00";68,653,697,511.973
"egress";"2021-06-19T04:00:00+10:00";67,307,665,800.498
"egress";"2021-06-19T04:30:00+10:00";66,976,551,969.876
"egress";"2021-06-19T05:00:00+10:00";71,682,145,695.653
"egress";"2021-06-19T05:30:00+10:00";72,937,589,749.058
"egress";"2021-06-19T06:00:00+10:00";77,525,253,318.596
"egress";"2021-06-19T06:30:00+10:00";73,183,954,727.68
"egress";"2021-06-19T07:00:00+10:00";64,478,251,351.627
"egress";"2021-06-19T07:30:00+10:00";73,246,440,392.524
"egress";"2021-06-19T08:00:00+10:00";79,511,215,361.182
"egress";"2021-06-19T08:30:00+10:00";83,819,226,872.373
"egress";"2021-06-19T09:00:00+10:00";85,430,284,255.476
"egress";"2021-06-19T09:30:00+10:00";87,172,482,621.911
"egress";"2021-06-19T10:00:00+10:00";87,756,421,932.516
"egress";"2021-06-19T10:30:00+10:00";88,416,189,134.044
"egress";"2021-06-19T11:00:00+10:00";89,763,988,099.538
"egress";"2021-06-19T11:30:00+10:00";92,205,543,926.978
"egress";"2021-06-19T12:00:00+10:00";93,467,925,149.253
"egress";"2021-06-19T12:30:00+10:00";92,697,918,034.062
"egress";"2021-06-19T13:00:00+10:00";93,911,046,066.329
"egress";"2021-06-19T13:30:00+10:00";95,691,397,525.644
"egress";"2021-06-19T14:00:00+10:00";97,442,323,538.267
"egress";"2021-06-19T14:30:00+10:00";99,393,645,905.031
"egress";"2021-06-19T15:00:00+10:00";103,130,469,492.498
"egress";"2021-06-19T15:30:00+10:00";106,127,808,047.04
"egress";"2021-06-19T16:00:00+10:00";105,481,653,813.12
"egress";"2021-06-19T16:30:00+10:00";108,253,556,082.347
"egress";"2021-06-19T17:00:00+10:00";112,102,690,451.129
"egress";"2021-06-19T17:30:00+10:00";112,831,840,565.084
"egress";"2021-06-19T18:00:00+10:00";113,579,819,404.8
"egress";"2021-06-19T18:30:00+10:00";116,585,812,902
"egress";"2021-06-19T19:00:00+10:00";122,199,786,921.778
"egress";"2021-06-19T19:30:00+10:00";126,252,713,094.267
"egress";"2021-06-19T20:00:00+10:00";133,471,504,004.151
"egress";"2021-06-19T20:30:00+10:00";132,181,479,572.124
"egress";"2021-06-19T21:00:00+10:00";129,092,971,089.769
"egress";"2021-06-19T21:30:00+10:00";134,231,023,700.596
"egress";"2021-06-19T22:00:00+10:00";123,774,290,015.173
"egress";"2021-06-19T22:30:00+10:00";113,854,878,201.102
"egress";"2021-06-19T23:00:00+10:00";102,183,929,519.538
"egress";"2021-06-19T23:30:00+10:00";91,062,026,156.818
"egress";"2021-06-20T00:00:00+10:00";82,544,175,893.422
"egress";"2021-06-20T00:30:00+10:00";74,880,565,114.444
"egress";"2021-06-20T01:00:00+10:00";68,855,871,215.716
"egress";"2021-06-20T01:30:00+10:00";65,425,549,193.138
"egress";"2021-06-20T02:00:00+10:00";64,736,995,982.631
"egress";"2021-06-20T02:30:00+10:00";56,229,275,275.484
"egress";"2021-06-20T03:00:00+10:00";51,305,142,430.044
"egress";"2021-06-20T03:30:00+10:00";48,035,068,260.64
"egress";"2021-06-20T04:00:00+10:00";43,183,258,526.898
"egress";"2021-06-20T04:30:00+10:00";40,719,705,357.12
"egress";"2021-06-20T05:00:00+10:00";41,275,812,731.538
"egress";"2021-06-20T05:30:00+10:00";42,474,538,420.48
"egress";"2021-06-20T06:00:00+10:00";45,044,211,905.92
"egress";"2021-06-20T06:30:00+10:00";46,378,646,435.253
"egress";"2021-06-20T07:00:00+10:00";49,455,355,445.582
"egress";"2021-06-20T07:30:00+10:00";59,894,060,936.658
"egress";"2021-06-20T08:00:00+10:00";65,486,005,096.8
"egress";"2021-06-20T08:30:00+10:00";71,304,821,811.556
"egress";"2021-06-20T09:00:00+10:00";75,723,314,014.987
"egress";"2021-06-20T09:30:00+10:00";78,683,544,380.693
"egress";"2021-06-20T10:00:00+10:00";83,553,348,761.796
"egress";"2021-06-20T10:30:00+10:00";86,833,741,154.027
"egress";"2021-06-20T11:00:00+10:00";89,576,672,469.067
"egress";"2021-06-20T11:30:00+10:00";91,070,147,150.72
"egress";"2021-06-20T12:00:00+10:00";91,588,471,848.978
"egress";"2021-06-20T12:30:00+10:00";92,378,103,478.756
"egress";"2021-06-20T13:00:00+10:00";94,216,369,650.027
"egress";"2021-06-20T13:30:00+10:00";94,767,126,152.427
"egress";"2021-06-20T14:00:00+10:00";96,629,092,076.124
"egress";"2021-06-20T14:30:00+10:00";102,370,928,340.693
"egress";"2021-06-20T15:00:00+10:00";105,636,539,813.671
"egress";"2021-06-20T15:30:00+10:00";106,654,528,487.929
"egress";"2021-06-20T16:00:00+10:00";106,543,941,629.351
"egress";"2021-06-20T16:30:00+10:00";113,037,991,217.031
"egress";"2021-06-20T17:00:00+10:00";115,454,066,236.196
"egress";"2021-06-20T17:30:00+10:00";119,172,780,146.347
"egress";"2021-06-20T18:00:00+10:00";115,908,730,244.853
"egress";"2021-06-20T18:30:00+10:00";116,592,275,646.133
"egress";"2021-06-20T19:00:00+10:00";119,621,697,159.307
